channel_name,channel_id,channel_url,channel_description,channel_join_date,subscriber_count,video_id,video_url,title,description,published_at,tags,view_count,like_count,comment_count,duration_seconds,views_per_sub,like_per_view,comment_per_view,video_count,avg_views_per_sub,avg_like_per_view,avg_dislike_per_view,avg_comment_per_view,downloaded_resolution,downloaded,normalized_views_per_sub,normalized_like_per_view,normalized_comment_per_view,normalized_engagement_score,transformed_engagement_score
Samsung,UCWwgaK7x0_FR1goeSRazfsQ,https://www.youtube.com/@Samsung,"Welcome to the official Samsung global channel, a place to discover the latest Samsung brand stories, events, innovative technologies, apps & services, B2B solutions, and developer community. 

Samsung inspires the world and shapes the future with transformative ideas and technologies. The company is redefining the worlds of TVs, smartphones, wearable devices, tablets, digital appliances, network systems, and memory, system LSI, foundry and LED solutions.
",2006-03-11T06:57:39Z,7270000,55p0nryjKQA,https://www.youtube.com/watch?v=55p0nryjKQA,OLED: T1's Gaming Super DNA | Samsung,"Witness T1’s Super DNA. Then, unlock your own with Samsung. 🗝
From performance to design, the Samsung OLED is here to take your game to the next level. 🎮

Get your Super DNA now at http://smsng.co/tvs

#GamingSuperDNA #T1WIN #T1Fighting #Gaming #OLED #OLEDTV #SamsungTV #Samsung",2024-09-04T05:00:39Z,"42 inch tv,4k AI,55 inch tv,65 inch tv,AI TV,AI powered 4k processor,AI upscaling,Faker,Hisense OLED,Hisense TV,LG OLED,LG OLED TV,LG TV,NQ4 AI,NQ4 AI Gen2 Processor,New Samsung OLED TV,New Samusng OLED,OLED,OLED TV,Samsung,Samsung AI TV,Samsung OLED,Samsung TV,Samsung tizen os,Sony,Sony OLED TV,Sony TV,T1,best tv,contour design,gaming,gaming tv,glare free,lol,oled glare free,pantone,pantone validated,screen size",47533809,4111.0,243,67,6.538350618982118,8.648581055223241e-05,5.112150806176715e-06,78,2.109895113391881,0.0024802786770868,,6.296369578152875e-05,360p,True,0.08288668442557698,0.0008253960750585901,0.0005086432925577349,0.054935219261244915,0.23340740901711024
Samsung,UCWwgaK7x0_FR1goeSRazfsQ,https://www.youtube.com/@Samsung,"Welcome to the official Samsung global channel, a place to discover the latest Samsung brand stories, events, innovative technologies, apps & services, B2B solutions, and developer community. 

Samsung inspires the world and shapes the future with transformative ideas and technologies. The company is redefining the worlds of TVs, smartphones, wearable devices, tablets, digital appliances, network systems, and memory, system LSI, foundry and LED solutions.
",2006-03-11T06:57:39Z,7270000,xCU8aSt_Yko,https://www.youtube.com/watch?v=xCU8aSt_Yko,Play Starfield on Samsung TV | Samsung,"T-minus 1 day till takeoff 🚀 
Explore a whole new universe on your Samsung TV via Samsung Gaming Hub* on 6 Sep 2023. No console required. 

Play it on day one http://smsng.co/GamingHub

*Xbox Game Pass subscription needed.

#NeoQLED #OLED #Starfield #Gaming #Samsung",2023-09-05T09:00:25Z,"4K TV,Best Gaming TV,Best Gaming TV 2023,Bethesda Game Studios,Big screen,Gameplay,Gaming,Gaming Hub,Gaming TV,Gaming on Samsung TV,NeoQLED,OLED,Samsung,Samsung Gaming Hub,Starfield,Starfield 2023,Xbox,Xbox Game Pass",9030568,925.0,73,51,1.2421689133425031,0.0001024298803796,8.083655424553583e-06,78,2.109895113391881,0.0024802786770868,,6.296369578152875e-05,360p,True,0.010181195809949082,0.0009854037511878105,0.0008042988688986255,0.007664525948930111,-0.9869081651420784
Samsung,UCWwgaK7x0_FR1goeSRazfsQ,https://www.youtube.com/@Samsung,"Welcome to the official Samsung global channel, a place to discover the latest Samsung brand stories, events, innovative technologies, apps & services, B2B solutions, and developer community. 

Samsung inspires the world and shapes the future with transformative ideas and technologies. The company is redefining the worlds of TVs, smartphones, wearable devices, tablets, digital appliances, network systems, and memory, system LSI, foundry and LED solutions.
",2006-03-11T06:57:39Z,7270000,Sul73upLGjA,https://www.youtube.com/watch?v=Sul73upLGjA,Expand Your TERAtory: Road Trip | Samsung,"Capture every moment of your epic road trip with a 1TB microSD card! Record up to 38 hours of stunning 4K video on your action cam without worrying about storage limits. Whether it's scenic routes or long highways, document your journey in full resolution. Maximize your travel memories with reliable storage, perfect for long road trips.

Discover more at http://smsng.co/SSD

#1TB #MemoryCard #SDcard #Samsung",2024-09-22T00:00:29Z,"1TB,4K,Android,DJI,DSLR,EVO Plus,FHD,Full HD,GoPro,Mac,Nintendo Switch,PC,PRO Plus,SD,SD card,SDHC,SDXC,Steam Deck,U1,U3,UHD,UHS-I,V10,V30,Windows,action cam,cam,camcorder,class 10,console game,content creator,data transfer,digital art,digital camera,drone,fast transfer,file transfer,game,handheld,iOS,illustration,laptop,macbook,memory,memory card,microSD card,mirrorless,movie maker,photo,photography,save file,storage,tablet,video,videography",3747136,419.0,23,16,0.515424484181568,0.000111818733027,6.138021144682232e-06,78,2.109895113391881,0.0024802786770868,,6.296369578152875e-05,360p,True,0.0002045160512907417,0.0010796261492264539,0.0006107142381339688,0.0009716676156167691,-1.9346063793419104
Samsung,UCWwgaK7x0_FR1goeSRazfsQ,https://www.youtube.com/@Samsung,"Welcome to the official Samsung global channel, a place to discover the latest Samsung brand stories, events, innovative technologies, apps & services, B2B solutions, and developer community. 

Samsung inspires the world and shapes the future with transformative ideas and technologies. The company is redefining the worlds of TVs, smartphones, wearable devices, tablets, digital appliances, network systems, and memory, system LSI, foundry and LED solutions.
",2006-03-11T06:57:39Z,7270000,fi7TLTNVrcA,https://www.youtube.com/watch?v=fi7TLTNVrcA,2024 Neo QLED 8K: Upscale Every Moment | Samsung,"Step into the next era of home entertainment with Samsung's Neo QLED 8K, our groundbreaking leap in AI TV technology. This cutting-edge innovation offers unparalleled detail and clarity, elevating your living room into the ultimate viewing spot. Every scene unfolds in mesmerizing quality, with a premium front-row experience for every show, movie, or game you dive into.

Discover more about how you can upscale every moment at http://smsng.co/tvs 


#NeoQLED8K  #SamsungAITV #8KTV #SamsungTV #UpscaleEveryMoment #Samsung",2024-03-23T11:00:38Z,"8K AI Upscaling,8K tvs,8k resolution,8k television,AI Upscaling,Neo QLED 8K,QLED TV Upscale every moment,Samsung,Samsung AI,Samsung AI TV,Samsung QLED TV,Samsung tv,fitness tracker,home cinema,home cinema tv,home theatre,live sports,live sports football,live sports tv,smart tv",24545646,2684.0,140,31,3.3762924346629988,0.0001093472952392,5.703659215161826e-06,78,2.109895113391881,0.0024802786770868,,6.296369578152875e-05,360p,True,0.03947824451552634,0.0010548238859771396,0.0005674965611972777,0.026640750389359383,-0.2570966943064064
Samsung,UCWwgaK7x0_FR1goeSRazfsQ,https://www.youtube.com/@Samsung,"Welcome to the official Samsung global channel, a place to discover the latest Samsung brand stories, events, innovative technologies, apps & services, B2B solutions, and developer community. 

Samsung inspires the world and shapes the future with transformative ideas and technologies. The company is redefining the worlds of TVs, smartphones, wearable devices, tablets, digital appliances, network systems, and memory, system LSI, foundry and LED solutions.
",2006-03-11T06:57:39Z,7270000,fU6NI6UFgWA,https://www.youtube.com/watch?v=fU6NI6UFgWA,SSD 870 EVO: The definitive SSD for every need l Samsung,"The 870 EVO inherits the legacy of Samsung's pioneering SSD technlogy, boasting upgraded performance, reliability, and compatibility to suit the needs of anyone from content creators and IT professionals, to everday users.
#870EVO #SSD #SolidStateDrive #SATA",2021-01-19T15:00:59Z,"삼성,삼성 SSD,Samsung,Samsung SSD,Samsung Memory,SSD,Solid State Drive,SATA,SATA SSD,870 EVO,870,EVO,870 QVO,QVO,SSD 870,Samsung Ad,Samsung Commercial",18787506,8792.0,403,35,2.5842511691884456,0.0004679705757645,2.1450425617961214e-05,78,2.109895113391881,0.0024802786770868,,6.296369578152875e-05,360p,True,0.028605175876520297,0.004653809486516544,0.0021342514191682125,0.022237688242049882,-0.3715049262512576
Samsung,UCWwgaK7x0_FR1goeSRazfsQ,https://www.youtube.com/@Samsung,"Welcome to the official Samsung global channel, a place to discover the latest Samsung brand stories, events, innovative technologies, apps & services, B2B solutions, and developer community. 

Samsung inspires the world and shapes the future with transformative ideas and technologies. The company is redefining the worlds of TVs, smartphones, wearable devices, tablets, digital appliances, network systems, and memory, system LSI, foundry and LED solutions.
",2006-03-11T06:57:39Z,7270000,-56H-zQg76M,https://www.youtube.com/watch?v=-56H-zQg76M,Galaxy AI | Portrait | Galaxy S25 Ultra | Samsung,"Steal the spotlight in any light with AI Portrait on the Galaxy S25 Ultra. Learn more: http://smsng.co/S25Ultra_Portrait_yt

#GalaxyAI #GalaxyS25Ultra #GalaxyS25 #portrait #Samsung",2025-02-07T13:00:37Z,"AI features,AI phones,Galaxy AI,S25,S25 ai,S25 features,S25 plus,S25 ultra,Samsung event,Samsung galaxy unpacked,Samsung unpacked,Unpacked,galaxt,galaxy,galaxy S25 plus,galaxy S25 ultra,galaxy phones,galaxy unpacked,new galaxy phone,new samsung galaxy,portrait,samsung,samsung S25 galaxy S25,samsung S25 plus,samsung S25 ultra,samsung galaxt,samsung galaxy,samsung galaxy phones,samsung latest mobile,samsung mobile",20083627,669.0,53,20,2.7625346629986245,3.331071623666383e-05,2.638965561350049e-06,78,2.109895113391881,0.0024802786770868,,6.296369578152875e-05,360p,True,0.03105263505560541,0.00029175420309552615,0.0002625689622555239,0.02057357273881231,-0.4198231281217562
Samsung,UCWwgaK7x0_FR1goeSRazfsQ,https://www.youtube.com/@Samsung,"Welcome to the official Samsung global channel, a place to discover the latest Samsung brand stories, events, innovative technologies, apps & services, B2B solutions, and developer community. 

Samsung inspires the world and shapes the future with transformative ideas and technologies. The company is redefining the worlds of TVs, smartphones, wearable devices, tablets, digital appliances, network systems, and memory, system LSI, foundry and LED solutions.
",2006-03-11T06:57:39Z,7270000,LpYQvroBOlc,https://www.youtube.com/watch?v=LpYQvroBOlc,SD Card PRO Plus and EVO Plus: The SD card made for pros | Samsung,"Samsung SD card, born for professionals. Extreme performance, a variety of capacities, and robust reliability make this a refreshing choice for photographers. Use it across your work devices, and continue relying on the surest name in flash memory.
#PROPlus #EVOPlus #SDCard #MemoryCard",2020-10-13T14:01:44Z,"삼성,삼성 SD card,Samsung,Samsung SD card,Samsung Memory,SD card,microSD card,Flash card,SD Card EVO Plus,SD Card PRO Plus,PRO Plus,EVO Plus,Samsung Ad,Samsung Commercial",5982746,1887.0,150,37,0.8229361760660248,0.0003154070054118,2.507209899935581e-05,78,2.109895113391881,0.0024802786770868,,6.296369578152875e-05,360p,True,0.004426007883731131,0.00312274855800688,0.0024945967890769995,0.006255829818250367,-1.0935519804646363
Samsung,UCWwgaK7x0_FR1goeSRazfsQ,https://www.youtube.com/@Samsung,"Welcome to the official Samsung global channel, a place to discover the latest Samsung brand stories, events, innovative technologies, apps & services, B2B solutions, and developer community. 

Samsung inspires the world and shapes the future with transformative ideas and technologies. The company is redefining the worlds of TVs, smartphones, wearable devices, tablets, digital appliances, network systems, and memory, system LSI, foundry and LED solutions.
",2006-03-11T06:57:39Z,7270000,kOcEK5TGXV8,https://www.youtube.com/watch?v=kOcEK5TGXV8,Galaxy AI | Now Brief | Galaxy S25 Ultra | Samsung,"Seize the day the easy way with your very own Now Brief and Now Bar on the Galaxy S25 Ultra. Learn more: http://smsng.co/S25Ultra_Now-Brief_yt

#GalaxyAI #GalaxyS25Ultra #GalaxyS25 #Samsung",2025-01-22T19:15:32Z,"AI features,AI phones,Galaxy AI,S25,S25 Phones,S25 ai,S25 features,S25 plus,S25 ultra,Samsung event,Samsung galaxy unpacked,Samsung unpacked,Unpacked,galaxt,galaxy,galaxy S25 plus,galaxy S25 ultra,galaxy phones,galaxy unpacked,new galaxy phone,new samsung galaxy,now brief,samsung,samsung S25 galaxy S25,samsung S25 plus,samsung S25 ultra,samsung galaxt,samsung galaxy,samsung galaxy phones,samsung latest mobile,samsung mobile",36337907,2445.0,219,36,4.99833658872077,6.728510808286234e-05,6.026764282268651e-06,78,2.109895113391881,0.0024802786770868,,6.296369578152875e-05,360p,True,0.061745515415864635,0.0006327062652774617,0.0005996445222818245,0.041116546314877225,0.03065835283585955
Samsung,UCWwgaK7x0_FR1goeSRazfsQ,https://www.youtube.com/@Samsung,"Welcome to the official Samsung global channel, a place to discover the latest Samsung brand stories, events, innovative technologies, apps & services, B2B solutions, and developer community. 

Samsung inspires the world and shapes the future with transformative ideas and technologies. The company is redefining the worlds of TVs, smartphones, wearable devices, tablets, digital appliances, network systems, and memory, system LSI, foundry and LED solutions.
",2006-03-11T06:57:39Z,7270000,pgw0_6IyWx4,https://www.youtube.com/watch?v=pgw0_6IyWx4,Galaxy AI | Nightography Video | Galaxy S25 Ultra | Samsung,"Want to capture the night in the best light? Discover enhanced Nightography and Audio Eraser on the Galaxy S25 Ultra. Learn more: http://smsng.co/S25Ultra_Nightography_yt

#GalaxyAI #GalaxyS25Ultra #GalaxyS25 #Nightography #Samsung",2025-02-07T12:00:32Z,"Galaxy AI,S25,S25 ai,S25 plus,S25 ultra,galaxt,galaxy,galaxy S25 plus,galaxy S25 ultra,galaxy phones,galaxy unpacked,galaxy unpacked 2025,new galaxy phone,new samsung galaxy,nightography,s25 ultra ai assistant,samsung,samsung S25 galaxy S25,samsung S25 plus,samsung S25 ultra,samsung galaxt,samsung galaxy,samsung galaxy phones,samsung mobile,samsung s25 ultra ai photo editing,samsung s25 ultra camera,samsung unpacked,unpacked",20161022,1091.0,61,35,2.7731804676753784,5.411432019666463e-05,3.025640267641194e-06,78,2.109895113391881,0.0024802786770868,,6.296369578152875e-05,360p,True,0.031198779669545998,0.0005005300276368039,0.00030104190705188764,0.02077543483860845,-0.4137884246148921
Samsung,UCWwgaK7x0_FR1goeSRazfsQ,https://www.youtube.com/@Samsung,"Welcome to the official Samsung global channel, a place to discover the latest Samsung brand stories, events, innovative technologies, apps & services, B2B solutions, and developer community. 

Samsung inspires the world and shapes the future with transformative ideas and technologies. The company is redefining the worlds of TVs, smartphones, wearable devices, tablets, digital appliances, network systems, and memory, system LSI, foundry and LED solutions.
",2006-03-11T06:57:39Z,7270000,WHwxxxHjnQg,https://www.youtube.com/watch?v=WHwxxxHjnQg,Generation17: Accelerating Progress for the Global Goals | Samsung,"Generation17, an initiative in partnership with the United Nations Development Programme (UNDP), aims to harness technology to elevate the voices of young leaders, who are working to achieve the Global Goals. Established by the United Nations in 2015, the Global Goals - or the Sustainable Development Goals - provide a framework to address pressing global challenges, including poverty, inequality, climate change and peace and justice, and build a better future for all by 2030.

To get involved, visit us and download the Samsung Global Goals app here: http://generation17.undp.org

Learn more: http://smsng.co/generation17

#Generation17 #GlobalGoals #Gen17",2020-10-21T01:16:49Z,"Generation17,Sustainable Development Goals,Global Goals,Samsung Mobile,UNDP,Sustainability,End poverty,Protect the planet,Climate change,Peace and justice,Inequality,Education,Innovation",3730332,1938.0,90,31,0.5131130674002751,0.0005195248036903,2.4126538871071e-05,78,2.109895113391881,0.0024802786770868,,6.296369578152875e-05,360p,True,0.00017278513724386987,0.005171185055888682,0.0024005164625770475,0.0040487956327193795,-1.3114427574066334
Samsung,UCWwgaK7x0_FR1goeSRazfsQ,https://www.youtube.com/@Samsung,"Welcome to the official Samsung global channel, a place to discover the latest Samsung brand stories, events, innovative technologies, apps & services, B2B solutions, and developer community. 

Samsung inspires the world and shapes the future with transformative ideas and technologies. The company is redefining the worlds of TVs, smartphones, wearable devices, tablets, digital appliances, network systems, and memory, system LSI, foundry and LED solutions.
",2006-03-11T06:57:39Z,7270000,gzymsgXG7zg,https://www.youtube.com/watch?v=gzymsgXG7zg,Samsung Notebook 5 & Notebook 3: Where Playful Design Meets the Power to Perform,"Catch a glimpse of the completely new Notebook 5 in its chic metal jacket and the Notebook 3 in four iconic colors. Performance is now supercharged with more power and quicker access to storage and memory.

For more info, please visit our other pages:
Facebook: http://bit.ly/2vs0p7w
Twitter: http://bit.ly/2vxGxj4
Instagram: http://bit.ly/2vns5Ks",2018-04-20T00:00:49Z,"Samsung Notebook,Samsung Laptop,notebook,laptop,computer,PC,samsung,ssamsung,samssung,portability,lightness,premium chic,8th gen intel core,NVDIA GeForce MX150,삼성노트북,SamsungNotebookEssential,SamsungNotebookExpert,삼성노트북5Metal,삼성노트북5,Notebook5,Notebook3",6704347,4701.0,335,47,0.9221935350756534,0.0007011868568258,4.996758073530502e-05,78,2.109895113391881,0.0024802786770868,,6.296369578152875e-05,360p,True,0.005788603653020415,0.006994265566561119,0.00497162070329414,0.010849100210798823,-0.7967877118606261
Samsung,UCWwgaK7x0_FR1goeSRazfsQ,https://www.youtube.com/@Samsung,"Welcome to the official Samsung global channel, a place to discover the latest Samsung brand stories, events, innovative technologies, apps & services, B2B solutions, and developer community. 

Samsung inspires the world and shapes the future with transformative ideas and technologies. The company is redefining the worlds of TVs, smartphones, wearable devices, tablets, digital appliances, network systems, and memory, system LSI, foundry and LED solutions.
",2006-03-11T06:57:39Z,7270000,JyhQC6E-MOU,https://www.youtube.com/watch?v=JyhQC6E-MOU,#SpreadTheLove💜 with Millie Bobby Brown | Samsung,"Together with #TeamGalaxy member Millie Bobby Brown, let’s spread positivity and make social media a happier place.

Learn more: http://smsng.co/SpreadTheLove_yt",2019-10-30T12:00:08Z,"Samsung,samsung galaxy,galaxy,Team Galaxy,galaxy note 10,note10,millie bobby brown",5087030,5960.0,353,45,0.699729023383769,0.0011716070084115,6.93921600619615e-05,78,2.109895113391881,0.0024802786770868,,6.296369578152875e-05,360p,True,0.0027346315800886468,0.011715195421646361,0.006904306643098931,0.012293456710670852,-0.7259595806092933
Samsung,UCWwgaK7x0_FR1goeSRazfsQ,https://www.youtube.com/@Samsung,"Welcome to the official Samsung global channel, a place to discover the latest Samsung brand stories, events, innovative technologies, apps & services, B2B solutions, and developer community. 

Samsung inspires the world and shapes the future with transformative ideas and technologies. The company is redefining the worlds of TVs, smartphones, wearable devices, tablets, digital appliances, network systems, and memory, system LSI, foundry and LED solutions.
",2006-03-11T06:57:39Z,7270000,8-r-VUla6Rg,https://www.youtube.com/watch?v=8-r-VUla6Rg,NVMe SSD 980 PRO: Unstoppable speed | Samsung,"Experience unstoppable speed. The new Samsung NVMe SSD 980 PRO is our first consumer PCIe 4.0 SSD. With up to 7,000 MB/s sequential read speed, the specs speak for themselves.
The 980 PRO is for those who want to improve PC performance, to enhance gaming experiences and to expand storage space.",2020-09-22T14:00:20Z,"삼성,삼성 SSD,Samsung,Samsung SSD,Samsung NVMe SSD,NVMe SSD,PCIe 4.0,PCIe gen 4,PCIe 4.0 NVMe,PCIe 4.0 SSD,7000 MB/s,980 PRO,970 PRO,970 EVO Plus,Samsung 980 PRO",29335715,5536.0,280,31,4.035174002751032,0.0001887119506035,9.544679582549802e-06,78,2.109895113391881,0.0024802786770868,,6.296369578152875e-05,360p,True,0.04852330924520902,0.0018512926802771168,0.0009496662820296498,0.033200411095794455,-0.11346589525961419
Samsung,UCWwgaK7x0_FR1goeSRazfsQ,https://www.youtube.com/@Samsung,"Welcome to the official Samsung global channel, a place to discover the latest Samsung brand stories, events, innovative technologies, apps & services, B2B solutions, and developer community. 

Samsung inspires the world and shapes the future with transformative ideas and technologies. The company is redefining the worlds of TVs, smartphones, wearable devices, tablets, digital appliances, network systems, and memory, system LSI, foundry and LED solutions.
",2006-03-11T06:57:39Z,7270000,p5K6YCqMums,https://www.youtube.com/watch?v=p5K6YCqMums,Invitation for Galaxy Unpacked January 2025 | Samsung,"Sound on 🔊 A true AI companion is coming. Join us at Samsung Galaxy Unpacked on January 22, 2025. Learn more: http://smsng.co/Invitation-Jan-2025_yt

#GalaxyAI #GalaxyUnpacked #Samsung",2025-01-06T23:00:22Z,"GalaxyUnpacked,Samsung,SamsungGalaxy,SamsungUnpacked,Unpacked,Unpacked2025,Unpackedinvitation,event,invitation,invite,launch,opening,product launch,samsung event,samsung galaxy unpacked,save the date,teaser",20555874,13517.0,1014,16,2.827492984869326,0.0006575735967247,4.932896553072859e-05,78,2.109895113391881,0.0024802786770868,,6.296369578152875e-05,360p,True,0.031944376841245334,0.006556582059604951,0.004908080453280249,0.027772312644563268,-0.23031369973564647
Samsung,UCWwgaK7x0_FR1goeSRazfsQ,https://www.youtube.com/@Samsung,"Welcome to the official Samsung global channel, a place to discover the latest Samsung brand stories, events, innovative technologies, apps & services, B2B solutions, and developer community. 

Samsung inspires the world and shapes the future with transformative ideas and technologies. The company is redefining the worlds of TVs, smartphones, wearable devices, tablets, digital appliances, network systems, and memory, system LSI, foundry and LED solutions.
",2006-03-11T06:57:39Z,7270000,42KXhwHJwsk,https://www.youtube.com/watch?v=42KXhwHJwsk,Galaxy Z Flip5 Maison Margiela Edition: Official Film | Samsung,"A beautiful blend of @MaisonMargiela ’s haute couture and the Galaxy Z Flip5 takes you to the flip side with its originality. Learn more: http://smsng.co/ZFlip5_Maison-Margiela_Film_yt

#GalaxyZFlip5 #GalaxyxMaisonMargiela #GalaxyZFlip5MaisonMargielaEdition #Samsung",2023-11-23T03:00:02Z,"Collab,Collaboration,Galaxy,Limited edition,Maison Margiela,Maison Margiella,Samsung,flip5,galaxy phones,latest samsung galaxy phone,new galaxy phone,new samsung,new samsung galaxy,samsung galaxt,samsung galaxy,samsung galaxy mobile,samsung galaxy phones,samsung latest mobile,samsung mobile,samsung z flip5,z flip5",5091331,1272.0,51,43,0.7003206327372765,0.0002498364376623,1.0017026981746031e-05,78,2.109895113391881,0.0024802786770868,,6.296369578152875e-05,360p,True,0.002742753138129328,0.002464711163435125,0.0009966633964473162,0.0034665737454648376,-1.3858341670604881
Samsung,UCWwgaK7x0_FR1goeSRazfsQ,https://www.youtube.com/@Samsung,"Welcome to the official Samsung global channel, a place to discover the latest Samsung brand stories, events, innovative technologies, apps & services, B2B solutions, and developer community. 

Samsung inspires the world and shapes the future with transformative ideas and technologies. The company is redefining the worlds of TVs, smartphones, wearable devices, tablets, digital appliances, network systems, and memory, system LSI, foundry and LED solutions.
",2006-03-11T06:57:39Z,7270000,1ccq1lZtYrU,https://www.youtube.com/watch?v=1ccq1lZtYrU,Galaxy Z Fold6: Performance | Samsung,"Don't just play the game, become immersed in it. Enjoy powerful gaming with the fastest Snapdragon on mobile with the big immersive screen of the Galaxy Z Fold6. Explore more: http://smsng.co/ZFold6_Performance_yt

#GalaxyZFold6 #GalaxyAI #Samsung",2024-07-17T11:00:55Z,"Unpacked,event,foldable phone,folding mobile,folding phone,galaxy,galaxy ai,galaxy z,galaxy z fold6,gaming,gaming performance,innovation,launch,livestream,mobile,new product,new release,newest phone,performance,samsung,samsung event,samsung foldable,samsung foldable phone,samsung folding,samsung folding mobile,samsung folding phone,samsung unpacked,samsung z,schedule,smartphone,upcoming,z fold6",34874595,2030.0,195,35,4.797055708390647,5.82085612750485e-05,5.59146278257855e-06,78,2.109895113391881,0.0024802786770868,,6.296369578152875e-05,360p,True,0.058982350259011704,0.0005416180313622088,0.0005563333610011025,0.03923462762379972,-0.0013111764701199662
Samsung,UCWwgaK7x0_FR1goeSRazfsQ,https://www.youtube.com/@Samsung,"Welcome to the official Samsung global channel, a place to discover the latest Samsung brand stories, events, innovative technologies, apps & services, B2B solutions, and developer community. 

Samsung inspires the world and shapes the future with transformative ideas and technologies. The company is redefining the worlds of TVs, smartphones, wearable devices, tablets, digital appliances, network systems, and memory, system LSI, foundry and LED solutions.
",2006-03-11T06:57:39Z,7270000,Goj40lrG1-o,https://www.youtube.com/watch?v=Goj40lrG1-o,SSD 990 PRO: What's up with this amazing SSD? | Samsung,"Aaaattention! Are you a user who enjoys high-end content, heavy works, or gaming? 
Introducing this amazing #SamsungSSD 990 PRO Series (feat. VICTO).
 -First, PCIe 4.0 speed maximized! 00:04
 -Second, breakthrough power efficiency! 00:12
 -Third, smart heat management— that’s basic! 00:16
 -And playing AAA games? Obviously the best! 00:22
Discover more: http://smsng.co/990PRO

*This is an advertisement setting to help understand the product. Please note that the character and social media channel set forth in this video are not a real reviewer and channel.

#990PRO #990PROHeatsink #Samsung",2022-12-14T01:00:39Z,"Samsung,best ssd 2022,gaming,gaming ssd,internal ssd,internal ssds review,mac storage,nveme ssd,nvme gen4,nvme gen4 ssd,pc upgrade,pcie4.0,pcie4.0 ssd,ps5 ssd,review,samsung 980,samsung 980 pro heatsink,samsung 980pro,samsung ssd,seagate barracuda fast ssd,solid state drive,ssd,ssd for gaming,ssd for laptop,ssd for photographers,ssd test,the fastest ssd drive,upgrade storage,wd sn850,wdsn850x",6885491,1005.0,67,31,0.9471101788170564,0.0001459590899182,9.730605994547084e-06,78,2.109895113391881,0.0024802786770868,,6.296369578152875e-05,360p,True,0.0061306570149643955,0.0014222437636454844,0.0009681653885617731,0.005315910190317279,-1.1767440401427947
Samsung,UCWwgaK7x0_FR1goeSRazfsQ,https://www.youtube.com/@Samsung,"Welcome to the official Samsung global channel, a place to discover the latest Samsung brand stories, events, innovative technologies, apps & services, B2B solutions, and developer community. 

Samsung inspires the world and shapes the future with transformative ideas and technologies. The company is redefining the worlds of TVs, smartphones, wearable devices, tablets, digital appliances, network systems, and memory, system LSI, foundry and LED solutions.
",2006-03-11T06:57:39Z,7270000,6P84y7T8MIo,https://www.youtube.com/watch?v=6P84y7T8MIo,UHD: Experience the world in 4K | Samsung,"Open your eyes to the clarity and dynamic color tones of 4K resolution with our UHD TV. Capturing 4x more pixels than a regular TV, you’re in for a true-to-life treat on the big screen. Experience the world in 4K, today. #UHD #SamsungTV",2021-06-26T12:00:08Z,"4K TV,4K UHD Resolution,HDR,OTS Lite,Object Tracking Sound Lite,Q-Symphony,Samsung,Samsung Electronics,Samsung TV,air slim,crystal processor 4K,dynamic crystal color",16389076,4187.0,125,72,2.2543433287482806,0.000255475049356,7.627031566636215e-06,78,2.109895113391881,0.0024802786770868,,6.296369578152875e-05,360p,True,0.02407623180502303,0.002521297791784892,0.0007588661985104827,0.017222420007215238,-0.5281898275485177
Samsung,UCWwgaK7x0_FR1goeSRazfsQ,https://www.youtube.com/@Samsung,"Welcome to the official Samsung global channel, a place to discover the latest Samsung brand stories, events, innovative technologies, apps & services, B2B solutions, and developer community. 

Samsung inspires the world and shapes the future with transformative ideas and technologies. The company is redefining the worlds of TVs, smartphones, wearable devices, tablets, digital appliances, network systems, and memory, system LSI, foundry and LED solutions.
",2006-03-11T06:57:39Z,7270000,yFFUen50XYQ,https://www.youtube.com/watch?v=yFFUen50XYQ,Introducing Galaxy Watch Ultra | Samsung,"Wherever life takes you, make it Ultra. Introducing the all-new Watch Ultra, powered by Galaxy AI. Learn more: http://smsng.co/WatchUltra_Film_yt

#GalaxyWatchUltra #GalaxyWatch7 #GalaxyAI #SamsungUnpacked",2024-07-10T14:15:19Z,"Samsung,galaxy,galaxy smartwatch,galaxy watch,galaxy watch7,latest galaxy watch,new galaxy watch,new samsung galaxy watch,samsung galaxy,samsung galaxy watch,samsung galaxy watch ultra,samsung galaxy watch7,samsung mobile,samsung watch,samsung watch7,watch7,wearable tech samsung galaxy,wearables,wearables devices",10501736,4501.0,364,35,1.4445303988995877,0.0004285958054934,3.466093605857165e-05,78,2.109895113391881,0.0024802786770868,,6.296369578152875e-05,360p,True,0.012959195414597337,0.004258661600348461,0.0034486566043129305,0.013153200117218648,-0.687098980909207
